,likes,replies,retweets,text,tweet_id,user_record_id
4,8,2,4,"5/if we destroyed Afghanistan for retribution, was this done as a diversion from starting a bigger war with Saudi Arabia?",3110_4,3110
5,8,3,2,"4/if low-level Saudi officials were covertly planning 9/11, does that make any difference (vs mid-level or high-level)?",3110_5,3110
6,13,4,5,3/if these reports were known by US officials & they suppressed them so we didn't go to war with Saudi Arabia how should we reconcile that?,3110_6,3110
7,15,3,6,"2/if there are ties to low/mid-level Saudi officials, which the reports indicate, would/should we have gone to war with Saudi Arabia?",3110_7,3110
8,24,7,7,"1/we might find out how Saudi officials, high or low level, were involved in 9/11 https://www.inside.com/post/senate-passes-9-11-bill-olympic-doping-autonomous-trucks-lena-dunhams-new-book …pic.twitter.com/QHW8kie19c",3110_8,3110
9,39,11,17,I'm looking for a new Executive Assistant here in SF // exceptional way to break into/scale in tech  http://sfbay.craigslist.org/sfc/ofc/5590957051.html …,3110_9,3110
10,7,0,6,Attention #tesla owners: something cool coming herehttps://insidedailybrief.typeform.com/to/ER67PE ,3110_10,3110
11,16,3,5,looking to beta test something for @teslamotors car owners; please email austin@inside.com if you own a Tesla & want in to the new hotness!,3110_11,3110
12,17,1,3,.@youtube Tip of the iceberg for @Google: @jason Calacanis on @cnbchttp://video.cnbc.com/gallery/?video=3000518391 …,3110_12,3110
13,24,3,13,“Starting today ‘civilians’ can be angel investors — should they?” by @Jasonhttps://medium.com/@jason/starting-today-civilians-can-be-angel-investors-should-they-7fef6023b6de#.s6alwz3rh …,3110_13,3110
14,0,0,0,"ummm... Sure, ok. http://money.cnn.com/2014/06/06/technology/security/nsa-turn-on-phone/ … ",3110_14,3110
15,1,0,0,and now back to work.... #grinding,3110_15,3110
16,0,0,0,"not to mention the fact, that *almost* everyone endorsed a police state post-9/11 and Most still do.",3110_16,3110
17,0,1,0,"it's a valid point, but I'm educating folks that they've already opted out of privacy with smartphones",3110_17,3110
18,23,3,5,"PART 2-On @CNBC @SquawkAlley now talking @google's $80b @YouTube, @amazon shareholder mtg, amazing @amazonecho Alexahttps://amp.twimg.com/v/096ab168-b076-4fc7-807c-e7caedfacf9d …",3110_18,3110
19,27,1,9,"On @CNBC @SquawkAlley now talking @google's $80b @YouTube, @amazon shareholder mtg, amazing @amazonecho Alexa-PART 1https://amp.twimg.com/v/2081de43-c083-4542-9adf-333cc2fca82b …",3110_19,3110
20,6,0,3,Google cloud chief has high-stakes plan to beat Amazon: http://cnb.cx/201PpBS  via @levynews,3110_20,3110
21,1,0,0,note: my point about privacy being already lost does not mean I endorse the concept of losing it.,3110_21,3110
22,0,2,0,continue...,3110_22,3110
23,1,0,0,just because I'm disturbed at how horrible the state of privacy is doesn't mean I endorse it!!!! I'm disgusted by it.,3110_23,3110
24,27,1,5,"On @Cnbc talking @tim_cook and @apple in China, and @YouTube being a $100b juggernaut hidden inside of @sundarpichai's @google at 8am",3110_24,3110
25,16,1,1,Press be like... #WarriorsVSThunderpic.twitter.com/0XXPInFrNk,3110_25,3110
26,5,0,0,100% agree... I think the shirt was a gift from @Dlee042 who assumed it was the right sizehttps://twitter.com/odowrules/status/732412897205182464 …,3110_26,3110
27,49,9,3,1 point game... Wow.pic.twitter.com/MT9IdD8Yk7,3110_27,3110
28,2,0,0,we order a smaller shirt from @babygap for phil,3110_28,3110
29,4,1,3,Me and @phil_hellmuth will play heads up for fifty dimes... Sure!https://twitter.com/joelrusher/status/732382320448004096 …,3110_29,3110
30,0,1,0,cc @BricePMilano,3110_30,3110
31,75,8,12,"So there I was, it was me, @Dlee042 and @phil_hellmuth... And @Chamath walks in... #warriorspic.twitter.com/kWrwhIUlqn",3110_31,3110
32,1,0,0,cc @BricePMilano,3110_32,3110
33,8,7,6,Penis replacement no longer science fiction -- we live in the future! https://www.inside.com/post/ron-johnson-on-9-11-comments-sinead-oconnor-found-space-travel-harley-quinn …pic.twitter.com/iYmzpFA3Hq,3110_33,3110
34,22,8,7,Feels like the start of a SLACK competitor to me.  https://goo.gl/qGeGQv ,3110_34,3110
35,1,1,4,I wonder what the regulations around ride sharing the Waze way (donation? Contribution?) will be. Did @google https://goo.gl/gHy09z ,3110_35,3110
36,12,3,4,"Apple launching an incubator in India is an inspired idea because, let's face it, no one is going to build iOS https://goo.gl/QNIStX ",3110_36,3110
37,3,0,0,"as I say in my piece, I'm a risk taking investor -- but @mouthfoods is actually doing exceptionally well!",3110_37,3110
38,8,3,2,6/started a mailing list at http://jasonssyndicate.com  where I will be privately discussing the topic.pic.twitter.com/SMkGwIfRYM,3110_38,3110
39,10,2,3,"5/As the most active angel syndicate in history, I'm monitoring the developments closely & have been thinking about how to make it work.",3110_39,3110
40,6,1,3,"4/however, rules around equity crowdfunding by @SEC_News are significant & lead me to believe that the best deals won't be available widely",3110_40,3110
41,22,5,17,"3/97% of Americans were not allowed to angel invest, but that changes today w/the #JOBSAct startups can raise modest amount from 'civilians'",3110_41,3110
42,7,4,3,2/my angellist syndicate participated in~ 1/3rd of the deals my Fund did; we syndicated 45 deal on @angellist https://docs.google.com/spreadsheets/d/1oOg42eE3bqW-hRSH7V-TtS-cTywcpwUsQrijDhJU-kw/edit#gid=1419302275 … sheet,3110_42,3110
43,40,2,9,1/wrapped @launch Fund I ($10m) & here's the pace of my @AngelList syndicate at same time http://calacanis.com/2016/05/16/starting-today-civilians-can-be-angel-investors-should-they/ …pic.twitter.com/gql4ythTxE,3110_43,3110
44,70,7,31,Starting today civilians can be angel investors -- should they? http://calacanis.com/2016/05/16/starting-today-civilians-can-be-angel-investors-should-they/ … #crowdfunding @AngelListpic.twitter.com/uaWZmyfzDs,3110_44,3110
45,5,2,2,"America, 2016 https://www.inside.com/post/farc-deal-duterte-american-isis-okcupid-pyonghattan …pic.twitter.com/TZoAMG4wWo",3110_45,3110
46,16,3,3,new email coming on #angelinvesting #crowdfunding @AngelList @SeedInvest etc. -- public feedback for next 20 minuteshttps://docs.google.com/document/d/1fLn4C939GfgXJaLKJZjKNWE7AFFrkArh2fWotDPz3c4/edit …,3110_46,3110
47,77,9,8,Anyone need a fat Greek angel investor to sit court side with them at the @warriors game tomorrow night? Asking for a friend. #DubNation,3110_47,3110
48,8,8,0,"This would be half of the profit from one quarter for Google, so it's essentially a joke. Google would gladly  https://goo.gl/ObWvGr ",3110_48,3110
49,557,35,186,Let me know if this guy does a startup and needs an angel investorpic.twitter.com/Q9Ne4cYyKC,3110_49,3110
50,2,0,0,"I simply said 'add little value,' which technically applies to you Ed, but wasn't directed at you -- does that makes sense?",3110_50,3110
51,43,8,2,The Good Life! Live it up my peoples pic.twitter.com/12JKx74Ijq,3110_51,3110
52,18,4,2,#hustlecon Q&A at 1pmpic.twitter.com/x9nGg9zUrm,3110_52,3110
53,8,2,0,I used a metrocard on @MTA in NYC / only difference is swipe on exithttps://twitter.com/katekendall/status/731154429903147009 …,3110_53,3110
54,6,1,1,Gave him a fifty... Too much?https://twitter.com/mattpfeff/status/731162995556933632 …,3110_54,3110
55,8,2,4,Easy peasy!https://twitter.com/sfbart/status/731173050050314241 …,3110_55,3110
56,4,5,1,How long does that take compared to BART?! Do people in Oakland or Berkeley own speedboats and commute? https://twitter.com/kcm/status/731150567175659521 …,3110_56,3110
57,9,1,2,"They have espresso service, yes?https://twitter.com/shellen/status/731150797770096640 …",3110_57,3110
58,31,41,6,Considering taking the @SFBART to Oakland for #hustlecon today - would be first time on BART. What do I need to know? ,3110_58,3110
59,15,1,7,The @launchincubator IVpic.twitter.com/gUgKTQwrEK,3110_59,3110
60,19,3,11,"Join us Fri 5/20 @TWiStartups LIVE. Fireside w/@ericries. #AskJason,  @MSFTStartups AI panel http://thisweekinstartups.com/events pic.twitter.com/DzZjjhM2D4",3110_60,3110
61,3,5,2,"I know publishers are desperate for money, but I absolutely hate the content from these link-baiting and offen https://goo.gl/NXA0kD ",3110_61,3110
62,15,1,2,"I'm super excited to have invested in Rob May for a second time (I was his early angel in @Backupify), and by t https://goo.gl/FFsmkC ",3110_62,3110
63,47,2,9,"I'm really excited to be an angel investor in Hyperloop One. There is a ton of work to get done, but having a  https://goo.gl/MUKxP0 ",3110_63,3110
64,6,1,2,"""Retire"" is an interesting term to use for Balwani's departure from @Theranos. Beefing up the board seems like https://goo.gl/NY9Bx1 ",3110_64,3110
65,16,3,2,I'm absolutelyy in love with my Amazon Echo and after a two months of using is daily in the kitchen my wife an https://goo.gl/sEZceH ,3110_65,3110
66,0,2,0,we should be ASKinG for an email if you want to get invited to our live events for free - @JacqKD will check -- w/a skip link,3110_66,3110
67,34,0,13,Reading: Startup Case Study in How to Listen to Your Customers via @dailydripcom https://www.dailydrip.com/blog/how-to-listen-to-your-customers …,3110_67,3110
68,5,0,0,@shervin @carlquintanilla someone has to be in coach! #neverforgetwhereyoucamefrom!,3110_68,3110
69,3,1,0,@carlquintanilla you're my official +1,3110_69,3110
70,32,1,4,Yum! Yum! @carlquintanilla! happy to be an angel in this one! ;-phttps://twitter.com/CNBC/status/730463295820292096 …,3110_70,3110
71,7,0,2,"If you don't know what #RunningManChallenge is, @Veronica can explain it, or @lons here https://www.inside.com/post/sanders-wins-wv-baghdad-bombings-bidens-moonshot-hyperloop-cranston …pic.twitter.com/z5jrmizSmb",3110_71,3110
72,4,8,1,Who would be an great business development exec to be a mentor on the TV show? hit reply or submit https://launchevents.typeform.com/to/rv8207  must be legit etc,3110_72,3110
73,10,8,2,"Who would be an epic technologist/CTO to be a mentor on the TV show? hit reply or submit https://launchevents.typeform.com/to/rv8207  must be proven, legit, etc",3110_73,3110
74,9,2,8,"CASTING:Looking for mentors for @jason's show: design, tech, strategy & business development https://launchevents.typeform.com/to/rv8207 pic.twitter.com/fdbml068Mh",3110_74,3110
75,9,0,4,Tune in NOW for a news roundtable @veronica & @ggdm! Tweet us your questions to #TWiSTLive http://thisweekinstartups.com/live ,3110_75,3110
76,7,0,1,we're live with @Veronica and @ggdm athttps://www.youtube.com/watch?v=hzeubM5BMBo …,3110_76,3110
77,97,13,24,when billionaires cry #paulallenpic.twitter.com/1XsjmRyyu5,3110_77,3110
78,28,2,6,Portland fans be likepic.twitter.com/wCl5dRIZyj,3110_78,3110
79,139,1,58,#StephCurry be likepic.twitter.com/XglrVM7pu8,3110_79,3110
80,116,2,43,Portland fans be likepic.twitter.com/wjngqHDlBE,3110_80,3110
81,61,0,10,Daddy's home #warriors #StephCurry,3110_81,3110
82,11,0,3,Now in the studio! Talking w/ @dbennahum - Venture Partner @alphavp & Maker of Ready getready.io (coding for kids) http://thisweekinstartups.com/live/ ,3110_82,3110
83,4,1,0,we're live with @dbennahum https://www.youtube.com/watch?v=hW4QT51TxEo … talking @alphavp / getready.io -- ask a question!,3110_83,3110
84,18,1,3,Image Search Keyboard: Search Google Images right in your keyboard via @undefined on @ProductHunthttps://www.producthunt.com/tech/image-search-keyboard …,3110_84,3110
85,22,1,6,"I can confirm this, was with @davidsacks at superbowl & watched him give the @Uber driver his 12th row seat!https://twitter.com/williamalden/status/729732269494034433 …",3110_85,3110
86,26,1,9,"Exceptional leadership, transparency and focus from @DavidSacks in cleaning up @Zenefitshttps://twitter.com/davidsacks/status/729737934522355712 …",3110_86,3110
87,11,0,6,Neat: Image Search Keyboard: Search Google Images right in your keyboard https://www.producthunt.com/tech/image-search-keyboard … via @jason,3110_87,3110
88,207,12,13,Happy Mother's Day (to my amazing wife!) pic.twitter.com/mW4nIMCLvM,3110_88,3110
89,50,2,15,"Happy Mother's Day to my amazing wife & my wonderful mother. You're the real MVPs, I love you both so very much!https://amp.twimg.com/v/9448992e-898b-41ae-a902-9da1a67d3440 …",3110_89,3110
90,0,0,0,"@leslienassar yes, typo in @launchticker -- someone didn't have their coffee!pic.twitter.com/P4P4RLM6Ky",3110_90,3110
91,29,2,8,Friends: here's a free year of @launchticker's daily newsletters [$120 value]! Hands down best newsletter in tech.http://ctt.ec/tcX4s+ ,3110_91,3110
92,1,0,0,@sweyn @LAUNCH we are building an ad free version for the paid folks.... cc @JacqKD,3110_92,3110
93,42,25,12,"Who are the three most talented, intelligent, well spoken and telegenic designers in the world? [ #Casting for the tv show ] ",3110_93,3110
94,10,0,0,Major ---> They don't want us to win so what we gonna do? http://www.jasonssyndicate.com/  #anotherone,3110_94,3110
95,44,10,20,"Feb, 2015 @jason: Apple will buy Tesla for $75b in 18 months (prediction) http://calacanis.com/2015/02/14/apple-will-buy-tesla-for-75b-in-18-months/ …",3110_95,3110
96,12,1,5,.@chamath on @elonmusk & @teslamotors “Hey Jerkwater: Do your math on TSLA…”https://medium.com/@chamath/hey-jerkwater-do-your-math-on-tsla-a29a6435f515#.7l97nhaye …,3110_96,3110
97,66,14,29,"On @CNBC @SquawkAlley now talking @tim_cook, iPhone slowdown, M&A advice & predictions on how #Apple turns it aroundhttps://amp.twimg.com/v/c9114bda-b522-43df-b291-472014db3f28 …",3110_97,3110
98,32,1,3,"Now: @cnbc with @carlquintanilla talking @tim_cook & apple -- I'm positive, have an idea or two.pic.twitter.com/71DPKGtAXv",3110_98,3110
99,15,3,2,"To celebrate 25,000 subscribers to our weekend editon, LAUNCH Ticker is giving away 1,000 $120 a year daily subs: https://www.launchticker.com/freeyear ",3110_99,3110
100,2,0,0,@patphelan my team does most :-),3110_100,3110
101,30,5,2,Enjoying my 100 days (largely) off social media... https://www.instagram.com/p/BE1-cZkFNoZ/ ,3110_101,3110
102,21,8,7,"40%+ open rates, Inside Daily Brief is just crushing it...https://www.inside.com/?mbsy=fbm7T&mbsy_source=3dc8e2e6-310e-470d-8011-4fd16b0fb5aa&campaignid=30760 …",3110_102,3110
103,45,4,12,Looks like @TWistartups is in @Spotify https://open.spotify.com/show/6ULQ0ewYf5zmsDgBchlkr9 … pic.twitter.com/s6jHVCVqen,3110_103,3110
104,16,1,6,"We gave away 3,000 one-year subscriptions to our research product, the LAUNCH Ticker in 3 days ($120) 1,000 more --> https://www.launchticker.com/freeyear ",3110_104,3110
105,32,6,2,Someone will get human powered search right... We got close with Mahalohttps://twitter.com/falloutofatree/status/725822775710109696 …,3110_105,3110
106,7,0,1,What a great time!https://twitter.com/jhitchco/status/726082870960349184 …,3110_106,3110
107,9,0,2,"Check out this great newsletter! (also, get a free Amazon Tap) http://contest.inside.com/giveaways/echo/?lucky=15547 … via @inside",3110_107,3110
108,46,5,18,We're giving away another 500 one-year subscriptions to our $120 a year LAUNCH Ticker   https://www.launchticker.com/TrialSubscription/oneyear … <-- act quickly!,3110_108,3110
109,57,2,6,Finally a reason to vote for @realDonaldTrump!pic.twitter.com/vZN53OYhhG,3110_109,3110
110,12,0,1,"@tedr love you Ted / be strong, as you've always been and will always be ",3110_110,3110
111,3,5,1,@tim_cook is it not possible to simply fix a cracked screen without giving/supplying a passcode?,3110_111,3110
112,6,2,1,@tim_cook seems unnecessary / bad idea to give anyone your passcode & access to Confidential data (especially after the recent FYI case),3110_112,3110
113,9,9,4,@tim_cook when repairing cracked screen was never asked for my passcode; Apple Store says it's required to give techs passcode-is that true?,3110_113,3110
114,154,5,100,We live in the future: a 62 hour flight with no fuel -- other than the sun! http://us1.campaign-archive1.com/?u=38d0a9f3a3cc16864784086bf&id=2a98f8c038&e= …pic.twitter.com/49wSLXwTzM,3110_114,3110
115,12,3,2,"Dear @SteveWestly, I thought you were getting @gchahal off of these charges... What happened?!?http://m.sfgate.com/news/article/DA-moves-to-revoke-tech-mogul-Gurbaksh-Chahal-s-7304812.php …",3110_115,3110
116,24,4,4,Piece of  @gchahal still in the news http://m.sfgate.com/news/article/DA-moves-to-revoke-tech-mogul-Gurbaksh-Chahal-s-7304812.php …,3110_116,3110
117,29,1,12,"This Week In Startups #638: Blake Scholl, CEO of Boom https://www.producthunt.com/podcasts/this-week-in-startups-638-blake-scholl-ceo-of-boom … via @bentossellpic.twitter.com/7ZGMfKurj7",3110_117,3110
118,51,5,29,"WE LIVE IN THE FUTURE: real robot, not the one from The Matrix (1999) 
https://newsletter.inside.com/editions/preview/103 …pic.twitter.com/mtUCGT0JdI",3110_118,3110
119,19,3,7,Let's Chat: Live Q&A on landing and running an @AngelList syndicate right now!  - Join Huckle chat here http://bit.ly/1ppPd2v ,3110_119,3110
120,27,0,10,A loving tribute to @prince #PrinceRIP from @lons -- so well done.   https://newsletter.inside.com/editions/preview/102 …,3110_120,3110
121,46,4,18,Latest blog: Lions & Lambs in the Post Unicorn Era http://calacanis.com/2016/04/21/lions-lambs-in-the-post-unicorn-era/ … (follow up to @bgurley's excellent post)pic.twitter.com/C2GNiAdkJG,3110_121,3110
122,24,0,8,Latest blog: Lions & Lambs in the “Post Unicorn” Era http://calacanis.com/2016/04/21/lions-lambs-in-the-post-unicorn-era/ …pic.twitter.com/S3D6rYINxh,3110_122,3110
123,18,1,9,RIP Prince https://newsletter.inside.com/editions/preview/101 …,3110_123,3110
124,21,4,9,The @inside daily email will save you 1 hour a day and make you smarter than your friends.  https://newsletter.inside.com/editions/preview/100 …,3110_124,3110
125,5,0,2,from a couple of months ago... https://youtu.be/zSgwJA-GOlg?t=2424 …,3110_125,3110
126,1,0,0,"@michaelsantoli 200m at 20% the price of the US market = same $ amount. Plus, some content will be global: nature, comic book, scifi & bios",3110_126,3110
127,70,6,19,"On @CNBC @SquawkAlley now talking @netflix @reedhastings v. @amazon; @Theranos @eholmes2003 face Fed, criminal probehttps://amp.twimg.com/v/b182c470-1541-4982-bfaa-103b800cea05 …",3110_127,3110
128,1,2,0,"@michaelsantoli @SquawkAlley 100m people in India paying $2 a month, 200m in China paying $5 a month",3110_128,3110
129,1,0,0,@michaelsantoli @SquawkAlley the price of going to the movies in China is 1/3rd of the US -- in India it's .50-$2.,3110_129,3110
130,1,1,0,@mkolesky @theranos credit for?,3110_130,3110
131,0,1,0,@steveniweiss @michaelsantolipic.twitter.com/SFR1pdfwCx,3110_131,3110
132,21,0,6,How cute @davemorin https://twitter.com/davemorin/status/898779449 …,3110_132,3110
133,1,1,0,"@michaelsantoli @SquawkAlley 25m new subs a year, mostly international X 10 years = 33% of the way there if they don't increase growth.",3110_133,3110
134,86,9,22,Theranos Twitter handle is going to be a case study in how not to do crisis PRpic.twitter.com/qcc4Sz192z,3110_134,3110
135,19,0,8,Talking @theranos @eholmes2003 & @netflix @reedhastings / 8am @Cnbc / criminal probe v criminally epic run  @kaylatausche @carlquintanilla,3110_135,3110
136,41,3,9,"“A short list of awesome newsletters, with something for everyone” by @insidehttps://medium.com/@Inside/no-matter-who-you-are-here-s-a-newsletter-you-ll-love-ece957380464#.66zbkmx0w …",3110_136,3110
137,7,0,3,The Inside email newsletter now has an archive page https://www.inside.com/archive ,3110_137,3110
138,4,1,4,Inside Newsletter: Amber Heard and Johnny Depp apologize over bringing dogs to Australia https://newsletter.inside.com/editions/preview/94 …pic.twitter.com/g7BQpRiR9T,3110_138,3110
0,4,0,0,powderpuff is serious though... :-(,3114_0,3114
1,18,0,1,It's starting to get too real,3114_1,3114
2,8,0,0,It's raining money Oklahoma City Thunder,3114_2,3114
3,9,0,0,#voteforkanye,3114_3,3114
4,10,0,0,"""I'm a tall Vince Wilfork with hands like Odell'https://twitter.com/lifeasbros/status/724274474355437569 …",3114_4,3114
0,0,1,0,bro she a savage,3138_0,3138
1,0,0,0,My lil sista on punishment cuz she spit on a girl at school ,3138_1,3138
2,0,0,1,So happy I passed my first year of college ,3138_2,3138
3,0,0,0,Ima sucka for a pretty face and thin waist ,3138_3,3138
4,0,0,7,I'm single and Happy yay me ,3138_4,3138
5,0,0,0,No girl will never be here with it with me ,3138_5,3138
6,0,0,0,And Big Leen ,3138_6,3138
7,0,0,0,And My sister Day ,3138_7,3138
8,1,0,0,"Quise ,Baby B , Leem ,  Lil and Nif are my tru friends and I love them ",3138_8,3138
9,0,1,0,rd  ima put it up for you in the tucky tuck,3138_9,3138
10,0,0,0,rd bet thanks bro im leaving with all the macaroni  so tell mommy,3138_10,3138
11,0,0,0,"tomorrow. And I'm just expressing how I feel, I can do that. I'm not showing off for nobody I just feel like you lied to me",3138_11,3138
12,0,0,0,don't get spicy come on now I ain't curse at you so don't disrespect me,3138_12,3138
13,0,1,0,real rap and when the twins prom ?,3138_13,3138
14,0,0,0,but I need my case ,3138_14,3138
15,0,0,0,@__Clavierx these tweets for me ?,3138_15,3138
16,1,1,0,we bouta be OSS. We gotta be patient,3138_16,3138
17,1,1,0,fuck it we been missing you too long bro we need you back ,3138_17,3138
18,1,1,0,rd bet cuz I can't wait to stunt on these hoes,3138_18,3138
19,1,0,0,thank you ,3138_19,3138
20,0,1,0,we coming up there bussing fuck they talking bout . Tell her to wear all black too,3138_20,3138
21,1,1,0,fuck em get money . But I always wanted a lil shawty but iont think that's gone happen,3138_21,3138
22,1,1,0,but I was good to her never messed up and never gave her a reason to. So am I wrong ?,3138_22,3138
23,0,1,0,ima have to catch the next plane than. Tell her be ready and have the straps,3138_23,3138
24,0,0,0,Why do you females do what y'all do to the good guys ,3138_24,3138
25,0,1,0,rd bet my plane leave in 20 minutes ,3138_25,3138
26,0,1,0,I really feel some type ,3138_26,3138
27,0,1,0,Rd bet I'm bouta scoop her than we out so have ya bags at the door ,3138_27,3138
28,0,1,0,@__Jahlil bro I'm bouta break you out early rd so be ready I'm omw ,3138_28,3138
29,0,0,0,Shawty really played in my face soon as I let my guard down ,3138_29,3138
30,0,1,0,best bros for life  we here with it ,3138_30,3138
31,0,1,0,we all we got ,3138_31,3138
32,0,0,1,These hoes really ain't loyal,3138_32,3138
33,0,0,0,She really played in my face ,3138_33,3138
34,0,0,0,I'm never cuffing or getting married,3138_34,3138
35,0,0,0,@__Jahlil we can't trust these females bro I'm convinced,3138_35,3138
36,0,0,0,Had fun with my pooh tonight @__Clavierx,3138_36,3138
37,0,1,0,You see me bro https://twitter.com/__jahlil/status/731665534320816129 …,3138_37,3138
38,0,0,0,Someby opened my dm,3138_38,3138
39,0,1,0,he beat that bitch ass bro ,3138_39,3138
40,0,0,0,why she say nigga though ,3138_40,3138
41,0,0,1,Yo wtf  this my future sonhttps://twitter.com/thefrshprncess/status/707044944569978881 …,3138_41,3138
42,0,1,0,@__Jahlil bro this jawn too funny bro https://twitter.com/thefrshprncess/status/706949802756444160 …,3138_42,3138
43,1,0,1,Otp wit @__Clavierx and she fell asleep on me ,3138_43,3138
44,0,0,0,If you ont text within 45 seconds you a slow texter sorry,3138_44,3138
45,1,0,4,Y'all bitches are of the weirdest,3138_45,3138
46,0,0,1,What's the point of giving somby ya # if you ain't gone text em,3138_46,3138
47,0,0,0,Left that ass on read,3138_47,3138
48,0,0,0,She too bad i can't talk to her ,3138_48,3138
49,0,0,0,I don't believe girls when they say single or they cuffed,3138_49,3138
50,0,0,0,This dm conversation funny ashit rn ,3138_50,3138
51,0,0,0,Exactly why I'm unfollowing you ungrateful hoes now,3138_51,3138
52,0,0,0,I see why y'all bitches be getting rapped. Keeps twerking nshit,3138_52,3138
53,0,0,0,Told the 1 jawn hi the bitch gone catch a attitude with me,3138_53,3138
54,0,0,0,You can't say nice things to you hoes nowadays,3138_54,3138
55,1,0,0,Y'all bitches like 12 tryna find love,3138_55,3138
56,0,0,0,Ima curve me before you do fuck that ,3138_56,3138
57,0,0,0,Ayee she moved,3138_57,3138
58,0,0,0,Sitting next to 1 of these big bitches now ,3138_58,3138
59,0,0,0,Not getting married or having kids cuz my generation of bitches is crazy ,3138_59,3138
60,1,0,0,Wanna see how ppl act after my direct deposit start hitting,3138_60,3138
61,0,0,5,You females crack me up ,3138_61,3138
62,0,0,0,Now just act like we friends Salena after tryna play me ,3138_62,3138
63,0,0,1,I feel like girls is a distracting like why do y'all want relationships?,3138_63,3138
64,0,0,0,Y'all bitches is so extra it don't make no sense,3138_64,3138
65,0,0,0,Feel like everyby working this summer,3138_65,3138
66,0,0,0,text me real quick if you can,3138_66,3138
67,0,0,0,you silly ashit yo,3138_67,3138
68,0,0,0,I member now . Her pops was black ashit ,3138_68,3138
69,1,1,0,@Brayana_Cashe why when I said that nu-mu quote I said it the way she said it ,3138_69,3138
70,0,0,0,I thought they pops said that,3138_70,3138
71,0,0,0,Don't no woman want no man with no job and 2 dumb ass kids  https://twitter.com/yeabadahh/status/722246582331183105 …,3138_71,3138
72,1,0,1,Y'all new breed of bitches tall ashit and got some big ass feet,3138_72,3138
73,0,0,0,who said it,3138_73,3138
74,1,0,0,yea Baby B that jawn was funny ashit ,3138_74,3138
75,0,0,0,that dumb ass line ,3138_75,3138
76,1,1,1,Let be clear dis my daddy house  https://twitter.com/yeabadahh/status/722246582331183105 …,3138_76,3138
77,0,1,0,@__Jahlil I gotta have some type of ballage in my life bro ,3138_77,3138
78,0,0,1,Luscious fucked it up hitting that high ass Trey Songz note  #Empire,3138_78,3138
79,0,0,0,Fuck it up Luscious  #Empire,3138_79,3138
80,0,0,0,I like Suha on #BGC,3138_80,3138
81,0,0,0,I'm happy ashit this college semester over ,3138_81,3138
82,1,0,0,Who go to CCP I'm selling my books,3138_82,3138
83,0,0,0,@_Janayiaa you up early ashit that's drawn,3138_83,3138
84,0,0,0,@Biethaaaaa____ happy  B-Day B.,3138_84,3138
85,0,0,2,Yo Kristina really a weirdo on BGC ,3138_85,3138
86,0,0,0,"@_syreetaaa I ain't even vote but you know it's all them white ppl in Pennsylvania like reading, PA nshit",3138_86,3138
87,1,0,3,Jaz and Jaimee really from philly  they up there wresting,3138_87,3138
88,0,1,0,@_syreetaaa bcuz hey weird,3138_88,3138
89,0,0,3,Bad Girls Club on ,3138_89,3138
90,0,0,0,This nigga moved closer to me  fuck ima do,3138_90,3138
91,0,0,0,Chinese boul scared ashit black boul bouta beat up em tf up ,3138_91,3138
92,0,1,3,So nobody having Sunday dinner,3138_92,3138
93,0,0,0,This why niggas can never dm you petty bitches ,3138_93,3138
94,0,0,1,I be wanting to FaceTime all day but ain't got nobody to Ft,3138_94,3138
95,0,0,0,If I had a girl I'd buy them Rih Rih slippers,3138_95,3138
96,0,0,0,Yo somebody ugly ass text my phone,3138_96,3138
97,0,0,0,@LadyLeshurr happy birthday To the Queen ,3138_97,3138
98,0,0,0,Can't dm these bitches no more man,3138_98,3138
99,0,0,0,I want some type of girl in my life,3138_99,3138
100,1,0,1,That lady was his mom on Empire ?,3138_100,3138
101,0,0,1,Jamal really sing the same for every song,3138_101,3138
102,0,0,1,Why Tiana always twerking soon as she hop on stage,3138_102,3138
103,0,0,0,That dyke on empire swear she hot ,3138_103,3138
104,0,0,0,Luscious really a clown cous  #Empire,3138_104,3138
105,0,0,0,Jamal think everything a song when he be singing  #Empire,3138_105,3138
106,1,0,6,Why Jamal sing every place he go ,3138_106,3138
107,0,0,0,Do percs make you itch,3138_107,3138
0,0,0,0,@jellyfish_ent Thank you VIXX for always working so hard for STRLIGHTS and for working so hard on promoting dynamite! I love you VIXX,3153_0,3153
1,0,0,0,Congratulations #BTS,3153_1,3153
2,0,0,0,#BTS ,3153_2,3153
3,0,0,0,@RealVIXX Seeing this made my day so much better!! Thank you VIXX ,3153_3,3153
4,0,0,0,@bts_bighit Get well soon Jungkook ARMY will wait for you!! BTS FIGHTING,3153_4,3153
5,0,0,0,Congratulations @ItsJREhttps://twitter.com/itsjre/status/729876010871578624 …,3153_5,3153
6,0,0,0,@RealVIXX Thank you for everything you do for us!! You make the cutest gods I've ever seenI'm one girl who will always be a fan of VIXX,3153_6,3153
7,0,0,0,@jaehwany0406 Aww your welcome Ken ,3153_7,3153
8,0,0,0,@jypnation Get well soon JB ,3153_8,3153
9,0,0,0,@soompi Aww get some rest JB and I hope you feel better soon ,3153_9,3153
10,0,0,0,@RealVIXX Congratulations VIXX!!!!!! I'm so happy and proud of you. STRLIGHTS love you ,3153_10,3153
